,neighbourhood,longitude,room_type,minimum_nights,calculated_host_listings_count,availability_365
19055,63.0,-73.8532,0,3.0,1.0,95
24441,50.0,-73.99104,1,2.0,1.0,205
11905,6.0,-73.93313,1,2.0,2.0,159
31947,39.0,-73.91833,1,5.0,1.0,0
28962,21.0,-73.92403,0,2.0,1.0,0
32058,21.0,-73.90748,1,3.0,2.0,119
39707,20.0,-73.94781,0,13.0,1.0,21
16742,56.0,-73.93089,0,13.0,2.0,0
22382,46.0,-73.78455,0,1.0,3.0,359
11591,16.0,-73.98076,0,13.0,1.0,365
47516,86.0,-74.07084,1,1.0,1.0,81
29275,26.0,-73.97952,1,2.0,1.0,0
4070,1.0,-73.96897,1,6.0,1.0,0
45461,37.0,-73.82252,0,1.0,4.0,365
11617,26.0,-73.98084,1,1.0,1.0,0
9459,9.0,-73.9912,1,2.0,1.0,0
29598,96.0,-74.0039,0,4.0,4.0,0
35831,1.0,-73.96688,1,3.0,4.0,339
3986,21.0,-73.92588,1,4.0,1.0,8
33028,96.0,-73.88663,0,2.0,1.0,364
14580,14.0,-73.99473,0,1.0,2.0,23
32960,20.0,-73.95855,0,1.0,4.0,249
18826,30.0,-73.93325,0,5.0,1.0,365
18378,64.0,-73.99526,0,4.0,1.0,0
37514,11.0,-74.00322,1,13.0,1.0,0
18036,21.0,-73.91361,0,13.0,2.0,339
16900,8.0,-73.97126,0,1.0,3.0,338
23643,12.0,-73.94487,0,3.0,2.0,179
37064,8.0,-73.98615,1,7.0,1.0,34
25730,23.0,-73.98765,1,3.0,1.0,1
16293,14.0,-74.00242,1,2.0,1.0,0
5734,44.0,-73.90177,0,13.0,2.0,245
27134,2.0,-73.95357,1,5.0,1.0,0
31444,21.0,-73.90526,0,1.0,1.0,106
39359,49.0,-73.91378,1,2.0,1.0,294
37377,7.0,-73.99175,2,1.0,1.0,363
21286,56.0,-73.91559,0,1.0,1.0,0
17295,24.0,-73.95969,0,1.0,2.0,0
25873,20.0,-73.94768,1,7.0,1.0,0
19532,35.0,-73.93183,0,2.0,1.0,247
41483,43.0,-74.0107,1,2.0,4.0,332
14354,68.0,-73.98161,1,1.0,1.0,0
32128,82.0,-73.9657,0,1.0,1.0,250
9376,19.0,-73.9843,0,1.0,1.0,0
46742,12.0,-73.94504,1,3.0,1.0,363
33845,7.0,-73.9932,0,1.0,1.0,5
25746,48.0,-73.9939,1,2.0,1.0,0
31436,6.0,-73.93848,1,1.0,1.0,89
18191,28.0,-73.96734,1,1.0,1.0,190
4384,11.0,-74.00322,1,2.0,1.0,0
10746,17.0,-73.97704,1,13.0,2.0,65
5275,63.0,-73.83924,0,2.0,3.0,358
39524,6.0,-73.91825,2,1.0,1.0,123
20285,11.0,-74.00321,1,13.0,1.0,0
16054,79.0,-73.99802,0,3.0,1.0,0
22779,53.0,-73.99629,1,3.0,1.0,0
38287,23.0,-73.98686,1,5.0,1.0,0
5537,2.0,-73.94117,1,5.0,2.0,260
36798,30.0,-73.9277,0,1.0,1.0,0
18844,2.0,-73.95871,0,7.0,2.0,0
103,11.0,-74.00319,1,4.0,2.0,243
9410,19.0,-73.98793,0,8.0,1.0,0
36033,85.0,-73.75524,1,3.0,1.0,323
29564,28.0,-73.95897,0,2.0,1.0,88
27161,19.0,-73.98601,1,3.0,1.0,7
36399,95.0,-73.84587,0,1.0,1.0,0
26954,12.0,-73.95927,1,1.0,3.0,272
18517,15.0,-73.94555,1,4.0,1.0,48
30058,21.0,-73.9124,0,1.0,2.0,0
39128,5.0,-73.97747,0,4.0,1.0,87
38446,21.0,-73.92419,0,7.0,3.0,0
26726,28.0,-73.96607,1,1.0,1.0,52
32697,1.0,-73.98832,1,1.0,4.0,224
1866,68.0,-73.98549,1,3.0,2.0,23
16947,44.0,-73.90614,0,13.0,1.0,0
24640,28.0,-73.95719,1,3.0,1.0,0
7772,49.0,-73.92549,0,13.0,1.0,283
33671,70.0,-73.87657,2,2.0,1.0,50
702,86.0,-74.06479,1,2.0,4.0,333
24777,6.0,-73.95014,1,2.0,1.0,2
24921,12.0,-73.96176,0,5.0,1.0,11
39059,12.0,-73.95427,1,1.0,1.0,213
15361,20.0,-73.95454,1,10.0,1.0,21
44566,8.0,-73.96253,1,5.0,1.0,109
6178,56.0,-73.91601,1,1.0,1.0,0
46544,12.0,-73.95577,1,2.0,1.0,23
11208,12.0,-73.95906,0,5.0,1.0,0
22897,5.0,-73.97966,0,2.0,1.0,0
14158,12.0,-73.9435,1,7.0,2.0,0
43480,28.0,-73.95384,1,2.0,1.0,38
16430,22.0,-73.96166,1,13.0,1.0,68
14311,6.0,-73.95849,1,3.0,1.0,0
776,56.0,-73.91905,0,5.0,1.0,0
42757,39.0,-73.92327,1,13.0,1.0,182
25591,43.0,-74.00641,0,1.0,4.0,0
28445,12.0,-73.9451,0,2.0,2.0,80
25695,41.0,-74.07774,0,13.0,1.0,365
7949,4.0,-73.93549,1,3.0,1.0,71
24902,56.0,-73.92009,1,2.0,1.0,0
25636,28.0,-73.95647,0,13.0,1.0,305
23314,68.0,-73.98436,1,3.0,1.0,17
14757,8.0,-73.98062,1,7.0,1.0,0
47472,14.0,-73.9967,1,4.0,1.0,31
38694,11.0,-74.00321,1,13.0,4.0,162
2055,30.0,-73.93675,0,1.0,1.0,90
745,21.0,-73.92673,0,13.0,3.0,88
32607,2.0,-73.95327,0,3.0,2.0,263
28345,10.0,-73.98747,1,2.0,1.0,61
44106,7.0,-73.99831,1,13.0,1.0,28
42052,6.0,-73.94696,1,1.0,1.0,351
31374,1.0,-73.97455,1,3.0,1.0,278
28280,56.0,-73.92576,0,3.0,1.0,0
24801,43.0,-74.00797,1,10.0,2.0,297
9598,4.0,-73.94742,1,1.0,4.0,322
26585,2.0,-73.95175,0,13.0,1.0,0
33061,46.0,-73.78237,0,2.0,4.0,0
1682,22.0,-73.9572,0,3.0,3.0,264
36158,96.0,-73.79844,1,1.0,1.0,65
48535,6.0,-73.93417,1,1.0,1.0,303
44947,1.0,-73.97588,0,1.0,4.0,365
38721,71.0,-73.98551,1,13.0,4.0,266
14572,6.0,-73.93375,1,13.0,1.0,365
37526,2.0,-73.95384,0,2.0,1.0,0
44885,2.0,-73.94424,0,2.0,2.0,330
40831,1.0,-73.98865,1,3.0,2.0,29
27755,7.0,-73.98875,0,3.0,1.0,0
38651,15.0,-73.95216,0,1.0,1.0,359
2954,20.0,-73.93673,0,4.0,1.0,0
24053,56.0,-73.927,1,13.0,1.0,3
14606,79.0,-73.9939,1,4.0,1.0,0
47218,21.0,-73.91898,0,1.0,1.0,0
15971,41.0,-74.08291,0,1.0,2.0,0
1000,17.0,-73.97904,1,3.0,1.0,217
17023,23.0,-73.98983,1,4.0,1.0,0
13819,13.0,-73.9774,0,3.0,3.0,0
47401,6.0,-73.95603,2,1.0,1.0,89
48203,26.0,-73.97706,1,13.0,1.0,54
37686,6.0,-73.94765,1,2.0,1.0,11
13131,23.0,-73.98284,0,1.0,1.0,0
16111,45.0,-73.96007,1,2.0,1.0,0
30528,4.0,-73.95402,1,1.0,1.0,177
12074,19.0,-73.98409,1,4.0,3.0,0
11121,2.0,-73.95303,0,5.0,1.0,30
14090,6.0,-73.93965,0,4.0,1.0,0
36492,56.0,-73.91132,0,1.0,1.0,85
16680,28.0,-73.94991,1,4.0,1.0,0
44386,12.0,-73.94694,0,3.0,3.0,365
41371,6.0,-73.95444,1,3.0,1.0,205
37110,28.0,-73.95097,1,2.0,1.0,0
4689,25.0,-73.92884,0,1.0,1.0,0
29876,13.0,-73.97892,0,2.0,1.0,0
19535,8.0,-73.96138,1,7.0,1.0,99
36892,8.0,-73.98263,1,13.0,4.0,170
8850,20.0,-73.94545,1,4.0,1.0,7
31166,14.0,-73.99567,1,2.0,1.0,7
20657,30.0,-73.93715,1,3.0,1.0,0
18321,2.0,-73.9472,0,3.0,1.0,15
24899,68.0,-73.98612,1,3.0,1.0,0
35416,21.0,-73.91329,0,1.0,1.0,48
32712,2.0,-73.95379,0,6.0,1.0,0
48213,7.0,-73.98538,2,1.0,4.0,19
47527,19.0,-73.98981,0,3.0,1.0,209
14944,6.0,-73.95917,1,3.0,1.0,39
8053,2.0,-73.9554,1,1.0,1.0,0
19487,6.0,-73.94614,1,2.0,1.0,48
18762,39.0,-73.91334,1,2.0,1.0,329
21418,33.0,-73.99281,1,4.0,1.0,15
37411,6.0,-73.94549,0,1.0,1.0,0
33227,31.0,-73.89505,1,13.0,1.0,4
27700,28.0,-73.97118,1,4.0,2.0,0
7499,52.0,-73.99882,1,7.0,1.0,23
3767,20.0,-73.94017,1,13.0,4.0,127
13802,21.0,-73.90731,1,3.0,1.0,129
17411,11.0,-74.00784,1,2.0,1.0,0
25206,20.0,-73.9436,1,1.0,1.0,33
5733,21.0,-73.91914,0,13.0,1.0,0
34267,41.0,-74.08001,0,2.0,1.0,350
36327,89.0,-74.08535,2,2.0,4.0,312
37998,1.0,-73.98836,1,2.0,4.0,315
45031,1.0,-73.99095,1,2.0,1.0,264
6483,2.0,-73.95541,1,3.0,1.0,4
46461,30.0,-73.92778,0,1.0,1.0,130
17779,26.0,-73.98055,1,13.0,4.0,364
33618,96.0,-73.95997,1,1.0,1.0,0
7672,12.0,-73.9655,0,3.0,1.0,0
21369,6.0,-73.95519,0,1.0,1.0,89
10709,96.0,-73.91138,0,1.0,1.0,176
25264,96.0,-74.00933,1,2.0,2.0,0
28993,30.0,-73.94324,1,13.0,1.0,0
43313,1.0,-73.97176,0,5.0,1.0,0
13179,6.0,-73.93304,1,7.0,1.0,0
42406,90.0,-74.02322,1,1.0,1.0,271
8790,6.0,-73.92783,0,1.0,3.0,69
46381,8.0,-73.98941,1,2.0,1.0,94
43682,6.0,-73.94431,1,1.0,1.0,17
38508,21.0,-73.9083,0,2.0,2.0,112
30463,68.0,-73.98726,0,7.0,1.0,31
21420,62.0,-73.81541,1,2.0,1.0,310
31605,77.0,-74.00645,0,2.0,1.0,0
44113,14.0,-74.00205,1,2.0,1.0,41
38696,77.0,-74.0069,1,13.0,4.0,208
36335,7.0,-73.98882,0,2.0,3.0,103
29977,28.0,-73.96189,1,4.0,1.0,60
26262,30.0,-73.94039,0,2.0,1.0,0
37058,15.0,-73.95225,0,4.0,3.0,0
40964,1.0,-73.97592,1,13.0,4.0,188
34918,54.0,-73.9218,0,1.0,4.0,345
26606,7.0,-73.99465,0,1.0,2.0,67
43081,4.0,-73.94187,2,1.0,4.0,83
47391,24.0,-73.95586,1,10.0,1.0,17
13077,20.0,-73.94022,0,1.0,1.0,0
2328,19.0,-73.98478,1,3.0,1.0,330
47697,44.0,-73.89614,1,4.0,2.0,142
23406,16.0,-73.9768,1,2.0,1.0,70
25672,37.0,-73.83338,1,1.0,1.0,0
43431,6.0,-73.90777,0,1.0,4.0,138
30670,12.0,-73.96269,0,3.0,1.0,0
47336,83.0,-73.88469,0,2.0,1.0,90
42196,2.0,-73.9471,0,13.0,2.0,32
9126,22.0,-73.95623,1,2.0,1.0,0
29551,21.0,-73.93207,0,5.0,1.0,0
28271,22.0,-73.95685,0,4.0,1.0,0
20357,15.0,-73.95771,0,2.0,1.0,0
7262,21.0,-73.92255,0,1.0,2.0,358
9024,4.0,-73.94328,1,3.0,2.0,0
44330,16.0,-73.98752,0,2.0,1.0,102
27752,12.0,-73.9403,0,2.0,1.0,0
8822,56.0,-73.91402,1,3.0,1.0,0
11461,28.0,-73.95318,1,5.0,1.0,0
22194,69.0,-73.85483,1,2.0,4.0,87
2436,96.0,-73.78665,1,1.0,1.0,358
35409,12.0,-73.957,1,13.0,1.0,152
19331,8.0,-73.96196,1,4.0,1.0,0
34110,12.0,-73.9608,0,3.0,2.0,0
30421,7.0,-73.997,1,4.0,1.0,0
32819,46.0,-73.80247,0,1.0,4.0,297
22060,12.0,-73.94635,0,1.0,1.0,44
7525,2.0,-73.9477,0,7.0,1.0,0
20399,44.0,-73.91006,0,5.0,1.0,6
40203,54.0,-73.94175,0,1.0,1.0,90
32953,12.0,-73.94159,1,1.0,1.0,0
20868,12.0,-73.93322,0,1.0,1.0,0
14044,68.0,-73.9852,1,1.0,1.0,0
30107,8.0,-73.97392,1,5.0,1.0,13
42249,96.0,-73.8353,0,1.0,4.0,229
23444,38.0,-73.98413,0,1.0,1.0,156
22230,3.0,-73.96632,1,5.0,1.0,0
17370,4.0,-73.9354,0,4.0,1.0,0
35859,71.0,-73.98677,0,1.0,2.0,169
25569,19.0,-73.98682,0,4.0,2.0,94
7817,12.0,-73.96817,1,13.0,1.0,13
13835,28.0,-73.95084,0,5.0,2.0,0
47833,6.0,-73.92598,1,2.0,1.0,71
34438,10.0,-73.97999,0,1.0,2.0,308
33602,25.0,-73.93985,0,1.0,1.0,0
890,12.0,-73.95814,1,2.0,1.0,0
37007,45.0,-73.96051,1,4.0,1.0,0
26192,96.0,-73.82617,0,2.0,1.0,32
39408,56.0,-73.92278,0,13.0,4.0,0
26124,56.0,-73.92213,1,3.0,1.0,0
25300,15.0,-73.95404,0,1.0,3.0,0
47774,19.0,-73.9837,1,5.0,1.0,249
19205,46.0,-73.78046,0,1.0,4.0,8
32736,21.0,-73.90538,0,4.0,1.0,0
30488,96.0,-73.86095,1,2.0,1.0,329
28934,68.0,-73.98423,1,3.0,1.0,0
24545,15.0,-73.92765,0,1.0,1.0,0
7364,52.0,-74.00125,1,13.0,1.0,338
6266,6.0,-73.95678,1,3.0,1.0,0
25633,84.0,-73.86917,1,2.0,2.0,247
9400,20.0,-73.95232,0,1.0,1.0,0
13847,6.0,-73.93725,0,13.0,2.0,311
48584,20.0,-73.95444,0,1.0,1.0,70
2554,30.0,-73.93789,0,1.0,2.0,334
44596,15.0,-73.93888,2,2.0,3.0,365
22336,4.0,-73.94749,0,13.0,2.0,147
20206,96.0,-73.78749,1,1.0,3.0,173
15431,3.0,-73.96027,1,3.0,1.0,0
37593,7.0,-73.99076,1,2.0,1.0,14
14812,56.0,-73.92046,1,3.0,1.0,0
5348,6.0,-73.95428,0,5.0,1.0,88
5770,79.0,-73.99565,1,5.0,1.0,0
41182,46.0,-73.80122,0,1.0,1.0,41
25262,12.0,-73.96141,0,5.0,1.0,0
37839,2.0,-73.9558,1,3.0,1.0,5
34895,7.0,-73.99804,1,4.0,1.0,0
47246,21.0,-73.92162,1,2.0,1.0,274
8206,33.0,-73.99468,1,5.0,1.0,0
38878,19.0,-73.98301,0,2.0,2.0,177
12216,8.0,-73.98018,1,13.0,1.0,141
27906,8.0,-73.96952,1,3.0,1.0,0
25748,5.0,-73.97544,1,7.0,1.0,0
45800,28.0,-73.94959,1,2.0,1.0,37
47632,21.0,-73.91882,0,7.0,1.0,18
21631,12.0,-73.95417,1,6.0,1.0,239
6392,30.0,-73.92894,1,3.0,1.0,68
17567,44.0,-73.91146,0,7.0,1.0,247
30427,28.0,-73.96199,0,5.0,2.0,23
31293,75.0,-74.03114,0,13.0,1.0,31
22079,4.0,-73.94664,0,2.0,4.0,237
36815,34.0,-73.99451,1,5.0,1.0,45
28192,35.0,-73.94426,1,2.0,1.0,0
10347,12.0,-73.95663,1,13.0,1.0,0
17284,79.0,-74.00784,1,10.0,1.0,1
29744,20.0,-73.95701,0,3.0,4.0,14
13832,2.0,-73.94254,0,1.0,1.0,0
39845,30.0,-73.94065,0,1.0,1.0,66
10613,23.0,-73.98176,0,1.0,1.0,0
35009,1.0,-73.98291,0,1.0,3.0,0
13538,11.0,-74.01,1,4.0,1.0,0
2514,52.0,-73.99957,1,6.0,1.0,188
18861,96.0,-73.89367,1,2.0,1.0,327
42010,12.0,-73.96392,0,4.0,2.0,280
17649,21.0,-73.91239,0,2.0,1.0,0
25926,12.0,-73.95333,0,1.0,2.0,84
44998,71.0,-73.98864,0,1.0,4.0,351
42540,56.0,-73.92758,0,2.0,2.0,13
36319,85.0,-73.77573,0,1.0,4.0,143
31482,7.0,-73.99775,1,3.0,1.0,0
39578,44.0,-73.90212,0,3.0,1.0,0
6769,3.0,-73.96453,0,3.0,1.0,83
26366,13.0,-73.97563,1,2.0,1.0,0
37608,25.0,-73.93891,1,13.0,1.0,21
2515,14.0,-73.99832,0,4.0,2.0,23
2726,25.0,-73.94799,0,1.0,2.0,365
25902,12.0,-73.94662,0,3.0,1.0,0
4057,14.0,-74.00718,1,13.0,1.0,365
19429,7.0,-73.99896,1,13.0,4.0,365
47366,7.0,-73.98871,1,1.0,3.0,350
6418,42.0,-73.93054,0,1.0,3.0,355
37436,23.0,-73.98883,2,3.0,2.0,0
24601,2.0,-73.95237,0,1.0,2.0,0
33582,18.0,-73.92241,0,3.0,1.0,0
22938,21.0,-73.92278,0,13.0,1.0,0
44069,32.0,-73.99293,1,7.0,1.0,98
16707,28.0,-73.94862,1,2.0,1.0,0
35776,49.0,-73.91435,1,1.0,1.0,36
11034,22.0,-73.95136,1,2.0,2.0,265
24839,12.0,-73.92942,0,3.0,2.0,2
35293,56.0,-73.91405,1,5.0,1.0,38
48035,25.0,-73.93298,0,1.0,4.0,318
29916,28.0,-73.96766,1,13.0,4.0,122
29620,11.0,-73.99758,0,1.0,1.0,0
30789,2.0,-73.9542,0,6.0,2.0,8
10639,15.0,-73.94977,1,1.0,3.0,0
11504,9.0,-73.99109,1,13.0,1.0,15
936,28.0,-73.94717,0,3.0,4.0,0
11753,24.0,-73.96048,1,2.0,1.0,6
30033,29.0,-73.96385,1,2.0,1.0,0
38579,44.0,-73.89972,0,5.0,2.0,35
47649,15.0,-73.94669,1,1.0,2.0,22
14050,7.0,-73.99041,0,2.0,3.0,1
42466,28.0,-73.94634,1,1.0,1.0,75
34236,49.0,-73.9048,0,13.0,3.0,0
27934,2.0,-73.95457,1,2.0,2.0,257
31590,87.0,-73.86048,0,3.0,1.0,305
581,2.0,-73.95545,0,1.0,1.0,84
33259,36.0,-73.99586,0,7.0,2.0,285
9073,12.0,-73.947,0,4.0,1.0,0
43969,21.0,-73.91868,1,3.0,1.0,3
32592,12.0,-73.94251,1,2.0,2.0,57
27845,16.0,-73.97909,1,4.0,1.0,0
38245,87.0,-73.85683,0,1.0,1.0,0
16109,26.0,-73.9783,1,2.0,1.0,0
30560,6.0,-73.95804,1,2.0,1.0,285
42551,21.0,-73.92858,0,1.0,1.0,0
35894,96.0,-73.91118,0,1.0,1.0,3
14290,6.0,-73.9579,1,1.0,1.0,47
26888,44.0,-73.90006,0,1.0,2.0,178
770,29.0,-73.97038,1,3.0,1.0,340
17871,31.0,-73.89325,1,1.0,1.0,0
42276,56.0,-73.92536,2,1.0,1.0,11
16072,14.0,-73.99281,0,1.0,2.0,65
8677,16.0,-73.97557,1,6.0,1.0,0
33454,25.0,-73.94366,1,1.0,2.0,0
21324,49.0,-73.91687,1,3.0,2.0,200
12671,26.0,-73.97468,1,5.0,1.0,0
39558,83.0,-73.8799,0,13.0,4.0,244
36592,54.0,-73.94869,1,3.0,2.0,116
9246,11.0,-74.00435,1,3.0,1.0,59
18143,8.0,-73.98314,1,2.0,1.0,242
14707,13.0,-73.97069,0,13.0,2.0,43
297,33.0,-73.99495,1,2.0,3.0,272
12788,19.0,-73.98759,1,3.0,1.0,47
18097,20.0,-73.9405,1,3.0,1.0,314
18921,20.0,-73.95461,1,1.0,1.0,0
20663,12.0,-73.94134,0,2.0,1.0,0
26834,6.0,-73.93742,0,2.0,1.0,64
12146,24.0,-73.9588,0,1.0,2.0,0
47338,21.0,-73.91385,0,2.0,2.0,331
6954,6.0,-73.93738,1,13.0,2.0,0
22037,96.0,-73.83863,0,13.0,2.0,104
24523,5.0,-73.9748,1,10.0,1.0,0
20464,12.0,-73.95565,1,2.0,1.0,0
42569,2.0,-73.94402,0,3.0,1.0,9
43992,7.0,-73.98646,1,3.0,3.0,358
19140,52.0,-73.99203,1,2.0,1.0,0
14302,2.0,-73.95292,1,10.0,1.0,6
33124,31.0,-73.89752,1,1.0,1.0,0
48116,96.0,-73.97549,2,1.0,1.0,3
5610,2.0,-73.94573,1,2.0,1.0,300
18315,3.0,-73.9661,1,2.0,1.0,0
17965,1.0,-73.96901,1,13.0,4.0,147
6936,96.0,-73.87667,0,7.0,1.0,115
37738,21.0,-73.91528,0,13.0,3.0,227
4155,3.0,-73.96487,0,3.0,1.0,284
36388,12.0,-73.95946,0,5.0,1.0,0
10388,10.0,-73.99147,1,2.0,1.0,0
38661,20.0,-73.939,1,7.0,1.0,6
11838,87.0,-73.86674,1,5.0,1.0,157
15849,29.0,-73.9647,1,3.0,1.0,0
16329,75.0,-74.02736,0,2.0,1.0,0
45484,38.0,-73.98592,0,1.0,1.0,365
40861,8.0,-73.9655,1,5.0,1.0,74
31164,30.0,-73.94256,0,1.0,1.0,0
30001,45.0,-73.95777,1,10.0,1.0,0
27441,12.0,-73.95733,1,2.0,1.0,0
39638,54.0,-73.94734,0,1.0,1.0,90
13360,6.0,-73.95599,0,13.0,1.0,0
48260,4.0,-73.94415,1,13.0,1.0,46
37181,21.0,-73.91202,0,13.0,4.0,43
35792,21.0,-73.92487,0,1.0,1.0,0
9725,34.0,-73.98231,1,1.0,1.0,0
37657,2.0,-73.95271,1,1.0,1.0,0
8379,28.0,-73.9626,1,4.0,2.0,4
34138,33.0,-73.99723,1,3.0,1.0,106
16323,7.0,-73.99277,1,13.0,4.0,223
36482,73.0,-73.95944,2,7.0,4.0,311
43857,30.0,-73.9283,0,2.0,2.0,58
34439,11.0,-74.00619,1,4.0,1.0,232
31267,3.0,-73.96865,0,2.0,1.0,0
16796,1.0,-73.96895,1,13.0,4.0,101
3035,12.0,-73.96759,1,2.0,1.0,0
10098,20.0,-73.95639,1,5.0,1.0,0
8224,37.0,-73.81305,0,13.0,2.0,27
41184,1.0,-73.96503,1,13.0,1.0,154
10069,4.0,-73.94763,1,1.0,1.0,0
40519,2.0,-73.94271,1,2.0,1.0,189
33047,6.0,-73.90995,0,1.0,3.0,64
30787,21.0,-73.93045,0,5.0,1.0,102
34910,15.0,-73.95343,0,2.0,3.0,81
15331,12.0,-73.94646,1,3.0,2.0,0
16808,21.0,-73.9072,1,3.0,1.0,0
17518,1.0,-73.98996,1,1.0,1.0,0
6623,7.0,-73.98985,0,13.0,1.0,86
45327,19.0,-73.98336,1,13.0,1.0,365
22859,96.0,-73.83413,0,4.0,3.0,147
46084,32.0,-73.99467,1,2.0,1.0,0
41642,45.0,-73.95824,0,3.0,1.0,364
1077,20.0,-73.94908,1,2.0,1.0,0
38357,12.0,-73.96415,1,2.0,1.0,16
34105,8.0,-73.97654,1,7.0,1.0,0
22390,96.0,-73.83561,0,3.0,1.0,365
6715,6.0,-73.94634,1,7.0,1.0,0
19211,41.0,-74.0784,0,1.0,3.0,336
34193,19.0,-73.98346,1,2.0,2.0,5
31937,24.0,-73.94924,0,5.0,1.0,54
22517,26.0,-73.9822,1,1.0,1.0,0
2608,16.0,-73.97339,1,13.0,1.0,220
39902,37.0,-73.80416,1,2.0,1.0,57
25637,23.0,-73.98472,0,2.0,1.0,0
33388,22.0,-73.95645,0,1.0,1.0,0
2975,20.0,-73.94971,1,2.0,1.0,5
38313,1.0,-73.96531,1,13.0,4.0,253
8939,6.0,-73.92425,0,1.0,1.0,0
28403,24.0,-73.95155,0,2.0,3.0,180
15080,96.0,-74.01024,1,1.0,3.0,0
216,20.0,-73.95829,1,2.0,1.0,58
16466,19.0,-73.98488,1,1.0,2.0,0
21696,54.0,-73.94293,1,2.0,1.0,0
46326,56.0,-73.90781,1,1.0,1.0,65
15854,10.0,-73.98268,0,13.0,1.0,0
14815,13.0,-73.97347,1,5.0,2.0,21
15013,28.0,-73.95695,1,13.0,4.0,311
3253,2.0,-73.93799,0,7.0,4.0,324
36064,21.0,-73.92072,0,13.0,4.0,358
19168,29.0,-73.96735,1,3.0,1.0,269
36252,6.0,-73.93833,1,3.0,1.0,123
19380,68.0,-73.9873,0,2.0,4.0,242
37293,4.0,-73.94787,1,1.0,1.0,228
48366,14.0,-73.98854,0,3.0,1.0,9
6515,96.0,-74.00545,1,6.0,1.0,0
14131,76.0,-74.00117,0,2.0,1.0,0
31539,30.0,-73.93982,0,3.0,1.0,5
24126,27.0,-74.00481,0,1.0,2.0,0
35227,4.0,-73.94125,0,3.0,1.0,0
42722,96.0,-73.72656,1,2.0,1.0,176
2729,85.0,-73.77306,0,1.0,4.0,359
12995,16.0,-73.98482,1,3.0,3.0,200
20896,49.0,-73.90786,0,3.0,1.0,36
8470,24.0,-73.95911,1,2.0,1.0,0
11751,19.0,-73.98849,1,2.0,1.0,0
22091,4.0,-73.95435,0,3.0,1.0,0
44756,28.0,-73.95458,1,3.0,1.0,0
2417,60.0,-73.9972,0,1.0,1.0,0
8870,96.0,-74.00643,0,10.0,2.0,0
44667,14.0,-74.00301,1,3.0,1.0,1
32010,42.0,-73.92918,0,3.0,1.0,188
41805,96.0,-74.17628,1,13.0,1.0,316
35251,7.0,-74.00079,1,2.0,1.0,0
6484,4.0,-73.94587,0,1.0,1.0,0
9225,12.0,-73.93973,0,13.0,1.0,358
29789,22.0,-73.96457,0,2.0,1.0,0
22986,19.0,-73.98071,1,3.0,1.0,0
22968,12.0,-73.94556,0,1.0,1.0,0
34254,14.0,-74.0013,1,2.0,1.0,77
28421,23.0,-73.98403,1,7.0,1.0,0
12958,0.0,-73.97446,1,4.0,2.0,0
29185,28.0,-73.94616,1,2.0,1.0,0
36420,6.0,-73.95259,0,13.0,4.0,365
17150,6.0,-73.92392,1,3.0,1.0,0
26138,96.0,-74.01684,1,1.0,1.0,127
12365,29.0,-73.96631,1,1.0,1.0,0
2829,22.0,-73.96143,0,2.0,3.0,362
20552,19.0,-73.98797,1,2.0,4.0,0
31473,1.0,-73.96612,1,13.0,4.0,304
7161,5.0,-73.97573,1,5.0,1.0,0
12616,8.0,-73.96441,0,1.0,1.0,0
6496,28.0,-73.95583,1,7.0,1.0,0
17940,14.0,-73.99773,1,7.0,1.0,0
6108,96.0,-73.87055,0,13.0,4.0,219
30923,19.0,-73.98272,1,5.0,3.0,6
40408,28.0,-73.95075,0,1.0,4.0,184
4573,12.0,-73.94921,0,3.0,2.0,11
45347,76.0,-74.00221,0,3.0,1.0,18
36809,17.0,-73.97881,1,5.0,1.0,0
27634,15.0,-73.93649,1,4.0,4.0,49
441,39.0,-73.91806,0,13.0,3.0,236
34639,96.0,-73.84323,1,1.0,2.0,77
39401,20.0,-73.95489,1,1.0,1.0,0
39665,20.0,-73.95281,1,3.0,1.0,0
16647,25.0,-73.92977,0,2.0,1.0,0
48011,22.0,-73.95227,0,2.0,1.0,7
29045,21.0,-73.91493,0,2.0,4.0,360
16987,31.0,-73.90898,0,1.0,1.0,278
19304,4.0,-73.94215,0,4.0,4.0,188
12623,45.0,-73.96074,1,7.0,1.0,0
195,14.0,-73.99671,0,1.0,1.0,328
35728,26.0,-73.98122,1,1.0,1.0,0
22904,2.0,-73.95178,1,3.0,1.0,280
37130,12.0,-73.96541,0,4.0,1.0,7
2705,8.0,-73.9618,1,13.0,1.0,211
17657,7.0,-73.99167,0,1.0,1.0,0
34644,39.0,-73.92587,1,2.0,1.0,0
3053,39.0,-73.9248,1,1.0,2.0,147
10157,21.0,-73.91665,0,13.0,4.0,144
20275,0.0,-73.97298,0,1.0,1.0,0
43865,21.0,-73.91338,1,2.0,1.0,89
20604,6.0,-73.95548,0,1.0,1.0,0
8658,16.0,-73.98397,1,13.0,1.0,173
4144,8.0,-73.98334,0,1.0,4.0,103
23858,32.0,-73.99489,1,13.0,1.0,0
27380,49.0,-73.90623,0,1.0,1.0,0
25584,7.0,-73.98949,1,3.0,1.0,60
39245,12.0,-73.94719,0,13.0,1.0,15
4264,56.0,-73.92698,1,4.0,1.0,170
17516,8.0,-73.96684,0,1.0,2.0,0
13433,38.0,-73.98899,1,1.0,1.0,0
3396,6.0,-73.94446,1,4.0,1.0,0
