,neighbourhood,longitude,room_type,minimum_nights,calculated_host_listings_count,availability_365
32999,11.0,-73.99963,1,2.0,1.0,59
16336,21.0,-73.92023,0,3.0,1.0,0
14154,12.0,-73.95669,1,2.0,1.0,105
24803,16.0,-73.9792,0,3.0,1.0,0
43209,19.0,-73.98979,1,3.0,1.0,123
41135,6.0,-73.92346,0,1.0,2.0,0
45274,73.0,-73.95936,2,7.0,4.0,281
47726,21.0,-73.91139,1,5.0,1.0,12
48835,2.0,-73.95464,0,1.0,4.0,80
33244,0.0,-73.97706,1,3.0,1.0,30
43247,15.0,-73.92371,1,1.0,1.0,178
41649,21.0,-73.90808,0,2.0,4.0,111
43747,11.0,-74.00552,1,5.0,1.0,365
9827,21.0,-73.92386,0,4.0,1.0,0
31233,26.0,-73.97977,0,13.0,1.0,0
26041,19.0,-73.98432,0,1.0,2.0,0
13804,20.0,-73.95195,1,2.0,1.0,0
34472,19.0,-73.98443,0,2.0,1.0,29
16268,14.0,-73.99267,1,13.0,4.0,357
39755,1.0,-73.98447,0,3.0,1.0,179
43295,22.0,-73.96735,1,13.0,1.0,279
31998,33.0,-73.9999,1,2.0,1.0,100
28070,20.0,-73.95045,1,2.0,1.0,1
36580,22.0,-73.96221,1,1.0,1.0,35
1729,25.0,-73.9397,0,1.0,2.0,303
45009,71.0,-73.98429,0,1.0,4.0,201
42775,96.0,-73.90411,0,1.0,1.0,167
24641,64.0,-73.99646,0,13.0,3.0,111
42632,11.0,-74.00004,1,4.0,1.0,6
37982,15.0,-73.94712,0,3.0,2.0,89
38916,7.0,-73.9901,1,4.0,1.0,0
29244,15.0,-73.94799,1,3.0,1.0,0
48765,20.0,-73.95187,0,1.0,1.0,199
34554,96.0,-73.98158,0,13.0,2.0,0
21641,12.0,-73.92918,0,2.0,2.0,0
29208,60.0,-73.99463,0,3.0,1.0,54
45777,28.0,-73.96285,1,1.0,1.0,135
48481,19.0,-73.98896,1,2.0,1.0,90
4177,28.0,-73.95618,1,5.0,1.0,0
7937,2.0,-73.95369,1,4.0,1.0,0
43799,1.0,-73.96596,1,5.0,1.0,127
3254,20.0,-73.94931,1,1.0,1.0,0
4910,0.0,-73.97798,1,5.0,1.0,0
6593,33.0,-73.99765,1,5.0,1.0,0
40876,6.0,-73.94043,0,13.0,4.0,364
5859,4.0,-73.94097,1,3.0,1.0,208
45969,7.0,-73.99478,1,3.0,1.0,278
40440,21.0,-73.92869,0,13.0,4.0,191
20562,19.0,-73.98854,0,3.0,1.0,0
40351,1.0,-73.97116,1,7.0,1.0,0
11798,2.0,-73.94968,0,1.0,1.0,58
6278,6.0,-73.92925,0,2.0,3.0,260
17491,28.0,-73.94998,1,2.0,1.0,0
5513,2.0,-73.94807,1,3.0,3.0,303
18925,2.0,-73.94672,0,1.0,1.0,5
24750,2.0,-73.94671,1,2.0,1.0,128
17816,2.0,-73.94363,0,1.0,3.0,0
8671,19.0,-73.98875,1,2.0,1.0,0
16951,30.0,-73.93172,0,3.0,2.0,0
15390,77.0,-74.00767,1,4.0,1.0,89
44678,21.0,-73.92887,0,2.0,1.0,102
47,6.0,-73.95591,1,7.0,1.0,265
16325,15.0,-73.94243,0,5.0,2.0,3
19015,96.0,-73.80062,0,2.0,1.0,67
36667,12.0,-73.94913,0,2.0,1.0,0
35048,22.0,-73.96343,1,3.0,1.0,165
19855,6.0,-73.94086,0,3.0,4.0,262
13064,12.0,-73.94116,0,2.0,2.0,121
34984,15.0,-73.96148,0,3.0,2.0,41
12310,2.0,-73.95447,0,13.0,2.0,359
12983,77.0,-74.00816,1,4.0,1.0,0
35381,15.0,-73.94919,1,3.0,4.0,275
29484,6.0,-73.92788,0,2.0,4.0,358
33573,2.0,-73.95429,1,2.0,1.0,0
41178,23.0,-73.98787,0,13.0,1.0,3
15171,12.0,-73.96056,0,1.0,1.0,0
21850,8.0,-73.96024,1,13.0,4.0,216
19891,56.0,-73.93008,1,4.0,1.0,201
9876,14.0,-74.0033,1,1.0,1.0,331
33490,37.0,-73.81977,0,1.0,1.0,0
5076,49.0,-73.9145,0,1.0,2.0,84
38668,33.0,-73.99157,1,2.0,3.0,266
17582,96.0,-73.964,1,5.0,3.0,93
10281,8.0,-73.969,1,4.0,1.0,10
15347,8.0,-73.98046,0,4.0,1.0,0
47340,6.0,-73.93833,0,2.0,1.0,0
40481,25.0,-73.94176,0,2.0,2.0,81
20033,28.0,-73.95787,0,4.0,1.0,0
38901,26.0,-73.98003,1,2.0,1.0,0
42591,51.0,-73.95085,0,6.0,2.0,260
21478,96.0,-73.98423,1,4.0,1.0,0
1540,6.0,-73.93653,1,4.0,2.0,1
2958,2.0,-73.94639,1,5.0,2.0,0
45574,2.0,-73.94654,1,3.0,1.0,51
45733,87.0,-73.86671,0,1.0,4.0,131
34511,26.0,-73.97177,1,13.0,4.0,323
3013,25.0,-73.94947,1,7.0,1.0,0
19697,7.0,-73.98947,1,13.0,4.0,281
40560,25.0,-73.93222,0,1.0,2.0,34
12085,7.0,-73.99422,0,5.0,2.0,0
16917,96.0,-73.99897,0,1.0,4.0,0
17599,28.0,-73.94642,1,4.0,1.0,0
44810,12.0,-73.94189,0,1.0,3.0,318
20996,7.0,-73.98507,1,3.0,2.0,0
45856,19.0,-73.9875,1,13.0,1.0,27
35890,27.0,-74.00183,1,4.0,3.0,0
22309,19.0,-73.9883,0,1.0,1.0,0
41174,6.0,-73.91084,1,2.0,2.0,149
42504,59.0,-73.8987,1,3.0,1.0,321
37578,8.0,-73.96315,1,7.0,1.0,0
40283,12.0,-73.95574,1,1.0,1.0,340
18661,39.0,-73.92367,0,2.0,1.0,0
24268,8.0,-73.96872,1,2.0,1.0,142
29219,56.0,-73.91895,0,1.0,4.0,173
17524,8.0,-73.97686,0,1.0,1.0,0
40125,15.0,-73.94104,0,2.0,2.0,78
8425,43.0,-74.00798,1,1.0,1.0,0
5291,56.0,-73.91471,0,13.0,4.0,237
10323,2.0,-73.95666,0,1.0,1.0,0
10285,25.0,-73.95377,1,1.0,1.0,21
23774,71.0,-73.98752,1,5.0,1.0,0
5357,8.0,-73.9659,1,13.0,4.0,310
43807,21.0,-73.9286,0,2.0,1.0,127
5331,2.0,-73.95448,1,13.0,1.0,225
8731,2.0,-73.95193,1,4.0,2.0,5
28159,7.0,-73.98775,1,5.0,1.0,1
37802,96.0,-73.92729,0,1.0,2.0,301
26632,14.0,-73.99671,0,1.0,1.0,101
36772,20.0,-73.95309,0,1.0,4.0,180
44942,33.0,-73.99421,1,2.0,1.0,0
15018,21.0,-73.92785,0,1.0,1.0,0
45682,96.0,-73.84638,1,1.0,1.0,355
33834,12.0,-73.94665,1,2.0,1.0,0
6187,19.0,-73.97894,1,1.0,1.0,0
31264,7.0,-73.99219,1,2.0,4.0,0
1366,29.0,-73.97429,0,2.0,3.0,257
19444,18.0,-73.93349,0,3.0,1.0,0
37773,1.0,-73.97512,0,2.0,4.0,213
12320,20.0,-73.95182,0,5.0,1.0,0
44088,70.0,-73.87379,0,3.0,4.0,365
45296,47.0,-73.87703,1,2.0,2.0,155
38793,71.0,-73.9855,1,13.0,4.0,220
17474,64.0,-73.99579,0,3.0,2.0,0
37936,52.0,-74.00125,0,5.0,1.0,5
980,64.0,-73.99689,0,5.0,1.0,188
42245,18.0,-73.92353,0,13.0,4.0,0
12914,12.0,-73.94701,0,1.0,1.0,0
30896,12.0,-73.96265,1,2.0,1.0,0
33412,12.0,-73.93075,0,1.0,4.0,310
18194,28.0,-73.94501,1,13.0,4.0,284
14607,28.0,-73.9566,0,5.0,2.0,80
20549,28.0,-73.96973,1,4.0,1.0,17
42304,25.0,-73.93648,0,2.0,2.0,37
21603,30.0,-73.93235,0,13.0,4.0,358
9041,16.0,-73.97882,1,3.0,1.0,0
3058,50.0,-73.98487,1,1.0,1.0,0
9021,2.0,-73.94997,0,1.0,1.0,0
42830,2.0,-73.94019,0,3.0,3.0,353
47898,14.0,-74.00431,0,1.0,2.0,31
37834,30.0,-73.92982,0,1.0,1.0,4
4238,13.0,-73.98038,1,3.0,1.0,0
27327,21.0,-73.91138,0,1.0,4.0,175
22039,29.0,-73.96487,1,7.0,1.0,13
5160,0.0,-73.98233,0,1.0,1.0,0
8612,8.0,-73.98396,1,3.0,1.0,0
28125,96.0,-73.99475,0,3.0,4.0,90
40286,96.0,-73.74882,0,2.0,3.0,85
4066,22.0,-73.96273,0,7.0,1.0,287
33667,28.0,-73.95154,0,2.0,3.0,354
14228,71.0,-73.98537,1,13.0,4.0,148
9003,6.0,-73.95767,1,1.0,1.0,0
16609,6.0,-73.9512,0,2.0,2.0,110
29159,3.0,-73.96076,1,1.0,1.0,57
14754,23.0,-73.98911,1,4.0,1.0,26
8416,28.0,-73.94844,0,2.0,2.0,182
19791,59.0,-73.90727,1,3.0,2.0,278
14827,11.0,-74.00789,1,5.0,1.0,130
790,16.0,-73.98136,0,3.0,1.0,303
48429,64.0,-73.99322,1,3.0,1.0,14
44563,15.0,-73.93944,1,4.0,1.0,64
40746,28.0,-73.95646,1,4.0,2.0,217
30066,23.0,-73.98959,1,10.0,1.0,35
38062,12.0,-73.9676,1,4.0,1.0,161
29973,96.0,-73.82875,0,2.0,2.0,48
22707,24.0,-73.95144,1,2.0,2.0,168
3069,2.0,-73.94962,0,1.0,1.0,0
27980,3.0,-73.96639,1,3.0,2.0,343
30115,86.0,-74.07504,1,2.0,1.0,306
47293,96.0,-73.89073,0,3.0,4.0,170
44001,43.0,-74.01067,1,2.0,4.0,347
16996,66.0,-73.91181,1,1.0,1.0,0
27562,77.0,-74.00495,1,3.0,1.0,93
41388,43.0,-74.01092,1,2.0,4.0,234
48263,73.0,-73.95349,0,2.0,1.0,59
11699,9.0,-73.99633,0,3.0,1.0,0
48419,37.0,-73.82645,0,3.0,4.0,362
40255,96.0,-73.85304,1,1.0,2.0,325
1897,29.0,-73.96528,1,13.0,1.0,22
18597,6.0,-73.94513,0,2.0,1.0,153
20347,11.0,-74.00529,0,1.0,2.0,0
33789,8.0,-73.98089,1,3.0,1.0,0
42169,5.0,-73.97453,1,2.0,4.0,113
8141,4.0,-73.94762,0,3.0,1.0,188
34307,15.0,-73.95764,0,1.0,1.0,146
11513,56.0,-73.92346,0,1.0,4.0,323
17851,22.0,-73.95305,0,2.0,1.0,0
27296,15.0,-73.94251,0,13.0,3.0,0
5980,21.0,-73.92898,0,2.0,2.0,352
47793,21.0,-73.92643,0,1.0,1.0,97
42459,96.0,-73.86933,1,3.0,1.0,319
45018,71.0,-73.98305,0,1.0,4.0,319
5838,7.0,-73.99184,1,3.0,1.0,0
5485,19.0,-73.98726,1,2.0,1.0,0
23272,8.0,-73.96692,0,1.0,1.0,0
6897,20.0,-73.9479,0,3.0,2.0,188
29874,7.0,-73.99253,0,2.0,2.0,338
41758,29.0,-73.97304,1,4.0,1.0,63
19185,26.0,-73.9772,1,2.0,1.0,0
25141,12.0,-73.95682,1,1.0,1.0,0
13648,56.0,-73.92027,0,2.0,1.0,358
43197,96.0,-73.97798,1,13.0,1.0,243
32438,18.0,-73.92984,1,7.0,1.0,172
5669,6.0,-73.93077,0,2.0,4.0,58
14914,6.0,-73.95241,0,5.0,1.0,0
26890,7.0,-73.99085,1,13.0,4.0,341
38838,2.0,-73.95691,0,6.0,1.0,0
43955,22.0,-73.95286,0,1.0,4.0,62
2876,6.0,-73.93042,1,2.0,1.0,354
14884,64.0,-73.99481,0,1.0,2.0,0
43707,6.0,-73.92805,0,11.0,1.0,48
9082,21.0,-73.92787,1,2.0,1.0,0
6117,9.0,-73.9922,1,2.0,1.0,0
4085,80.0,-73.92714,0,2.0,2.0,0
6826,12.0,-73.94785,1,6.0,1.0,5
36742,23.0,-73.98789,0,1.0,3.0,91
29915,12.0,-73.9624,1,3.0,2.0,279
35000,21.0,-73.92841,1,1.0,1.0,0
20634,12.0,-73.95559,0,2.0,1.0,0
44212,19.0,-73.98993,0,13.0,4.0,364
32865,7.0,-73.99723,0,2.0,1.0,12
27919,44.0,-73.90833,0,2.0,1.0,34
42250,96.0,-73.83491,0,2.0,4.0,183
37570,11.0,-74.00272,1,3.0,1.0,0
7954,20.0,-73.95357,1,7.0,1.0,67
47255,6.0,-73.93787,1,1.0,1.0,344
1931,37.0,-73.81146,0,2.0,4.0,292
8447,20.0,-73.94177,1,13.0,4.0,340
41246,60.0,-73.99643,0,1.0,3.0,174
22654,21.0,-73.92307,1,3.0,2.0,23
7752,19.0,-73.9845,0,5.0,1.0,178
5986,6.0,-73.93951,1,2.0,1.0,165
36671,70.0,-73.87339,1,2.0,2.0,171
1953,22.0,-73.96872,1,5.0,1.0,189
31649,39.0,-73.91881,0,1.0,1.0,365
44479,15.0,-73.96267,0,2.0,2.0,21
7362,6.0,-73.91612,1,4.0,2.0,247
43818,6.0,-73.94546,0,2.0,4.0,136
12538,6.0,-73.91944,0,2.0,1.0,0
22029,6.0,-73.93509,1,2.0,1.0,23
43792,15.0,-73.94309,1,2.0,2.0,286
32517,30.0,-73.93861,0,2.0,1.0,0
88,19.0,-73.98057,0,1.0,1.0,0
19361,28.0,-73.95149,1,5.0,1.0,0
34494,12.0,-73.94195,1,2.0,2.0,0
33693,43.0,-74.00639,1,5.0,1.0,136
41159,21.0,-73.92176,1,2.0,1.0,53
33436,4.0,-73.9507,1,1.0,1.0,0
48478,28.0,-73.94934,1,2.0,1.0,106
20214,22.0,-73.96207,1,1.0,1.0,1
47182,94.0,-73.81453,1,1.0,3.0,326
35642,21.0,-73.925,0,2.0,2.0,0
35350,96.0,-73.79666,2,5.0,4.0,365
32337,12.0,-73.96169,0,5.0,2.0,124
32102,6.0,-73.94444,0,2.0,2.0,20
48186,27.0,-74.0021,0,1.0,1.0,203
46293,6.0,-73.92915,0,3.0,2.0,43
35966,39.0,-73.92143,0,13.0,4.0,201
8840,11.0,-74.00351,1,4.0,1.0,0
16734,21.0,-73.92947,0,13.0,1.0,0
19632,0.0,-73.97345,0,1.0,1.0,156
44904,12.0,-73.94547,1,4.0,1.0,14
23856,14.0,-74.00052,1,7.0,1.0,13
12412,12.0,-73.95482,0,3.0,3.0,355
34747,59.0,-73.89663,0,1.0,1.0,61
48645,6.0,-73.92635,0,4.0,1.0,89
31908,12.0,-73.93774,0,10.0,1.0,0
24499,6.0,-73.91543,1,2.0,2.0,171
42697,21.0,-73.91012,0,1.0,1.0,130
46924,11.0,-74.00583,1,3.0,4.0,294
47878,2.0,-73.94191,0,1.0,2.0,49
12611,13.0,-73.97045,1,1.0,1.0,0
40528,12.0,-73.93561,0,2.0,1.0,0
35015,1.0,-73.98641,1,1.0,1.0,270
41885,6.0,-73.93695,0,2.0,1.0,0
46767,68.0,-73.98142,1,1.0,1.0,14
43611,96.0,-73.86705,2,2.0,4.0,344
28376,8.0,-73.9782,1,5.0,1.0,0
5066,20.0,-73.94033,1,13.0,4.0,365
13925,11.0,-74.006,1,1.0,1.0,0
41469,43.0,-74.01192,1,2.0,4.0,255
8033,8.0,-73.97596,1,1.0,1.0,0
4653,33.0,-74.00116,1,3.0,1.0,0
13316,96.0,-73.87631,0,1.0,1.0,97
19025,15.0,-73.96219,1,2.0,1.0,35
85,32.0,-73.99268,1,1.0,1.0,7
7539,6.0,-73.95016,1,7.0,1.0,365
19879,19.0,-73.98781,0,3.0,1.0,76
33395,12.0,-73.95438,1,7.0,1.0,0
24999,6.0,-73.95317,0,5.0,1.0,79
48437,6.0,-73.94372,0,2.0,4.0,169
44565,43.0,-74.01388,1,4.0,1.0,29
13277,19.0,-73.97827,0,1.0,1.0,0
36881,56.0,-73.92162,0,2.0,1.0,6
20933,32.0,-73.99374,1,4.0,1.0,0
40141,23.0,-73.98667,2,13.0,4.0,321
28405,70.0,-73.88902,1,7.0,1.0,0
3091,12.0,-73.95634,1,3.0,1.0,190
38306,8.0,-73.9641,0,5.0,1.0,0
17928,96.0,-73.90072,0,1.0,3.0,188
3941,34.0,-73.99093,1,6.0,1.0,26
15743,35.0,-73.93545,0,5.0,1.0,346
16963,0.0,-73.97506,1,7.0,1.0,0
39154,20.0,-73.95403,1,7.0,1.0,11
31141,8.0,-73.98481,1,1.0,1.0,0
20482,21.0,-73.92489,0,7.0,2.0,362
39395,3.0,-73.96553,0,13.0,1.0,179
26191,96.0,-74.15485,0,1.0,3.0,78
40731,15.0,-73.94826,0,1.0,1.0,89
41868,96.0,-73.85001,2,1.0,3.0,53
21454,96.0,-73.76417,0,1.0,4.0,84
18600,24.0,-73.94222,1,13.0,1.0,219
22034,21.0,-73.90755,1,7.0,1.0,271
32557,12.0,-73.94336,1,2.0,1.0,0
38950,8.0,-73.96498,1,2.0,1.0,0
3264,54.0,-73.94894,1,3.0,1.0,272
7317,4.0,-73.94506,0,1.0,1.0,108
45826,26.0,-73.97799,1,13.0,4.0,327
16961,8.0,-73.97423,0,3.0,2.0,0
13101,23.0,-73.9842,1,1.0,1.0,0
16836,7.0,-73.99893,1,13.0,4.0,365
17713,21.0,-73.90961,0,2.0,1.0,0
24572,64.0,-73.99365,0,2.0,1.0,0
22780,43.0,-74.00617,1,13.0,1.0,203
9579,19.0,-73.9836,2,2.0,1.0,0
41793,12.0,-73.95332,0,2.0,2.0,9
17287,8.0,-73.97795,1,4.0,1.0,0
1229,20.0,-73.955,1,7.0,1.0,365
32034,23.0,-73.98684,1,3.0,1.0,28
8651,8.0,-73.97231,1,5.0,1.0,0
7668,4.0,-73.94615,2,1.0,2.0,46
28019,14.0,-74.00047,0,3.0,1.0,37
3176,29.0,-73.97302,1,4.0,2.0,205
7863,19.0,-73.98685,1,7.0,1.0,268
9774,12.0,-73.94761,0,5.0,1.0,0
46908,37.0,-73.82504,2,1.0,3.0,355
20784,20.0,-73.94128,1,4.0,1.0,9
36122,81.0,-73.87123,0,13.0,4.0,252
9150,15.0,-73.94775,1,4.0,1.0,1
12162,21.0,-73.93095,0,5.0,1.0,0
36879,56.0,-73.91308,0,5.0,3.0,188
29842,39.0,-73.92557,0,1.0,1.0,0
36477,7.0,-73.99214,1,13.0,1.0,226
21722,2.0,-73.94051,1,2.0,1.0,11
321,20.0,-73.95292,0,3.0,4.0,79
23496,96.0,-73.88012,1,2.0,1.0,3
7010,2.0,-73.95407,0,13.0,2.0,330
15570,2.0,-73.95078,0,13.0,1.0,0
48641,28.0,-73.94476,1,2.0,1.0,16
27616,12.0,-73.95591,1,2.0,2.0,83
3383,14.0,-74.00138,1,13.0,1.0,66
10959,23.0,-73.99124,1,13.0,4.0,4
17289,10.0,-73.98117,1,3.0,1.0,3
19849,8.0,-73.98031,0,7.0,1.0,171
35314,96.0,-73.8795,1,1.0,3.0,296
8610,12.0,-73.96342,0,1.0,1.0,154
30673,21.0,-73.91648,0,2.0,1.0,290
9248,21.0,-73.93051,0,3.0,1.0,0
2140,4.0,-73.94009,1,3.0,2.0,177
46394,21.0,-73.92803,0,6.0,1.0,27
24651,19.0,-73.98496,1,2.0,1.0,0
38763,8.0,-73.98387,1,13.0,4.0,186
38298,8.0,-73.96065,1,2.0,1.0,1
7223,96.0,-73.9627,0,2.0,1.0,179
47140,56.0,-73.90964,1,4.0,1.0,26
30905,22.0,-73.96986,1,3.0,3.0,222
21023,36.0,-73.99142,0,2.0,3.0,0
40472,84.0,-73.87254,0,3.0,3.0,364
42444,46.0,-73.78196,1,2.0,1.0,81
1530,21.0,-73.91849,0,2.0,1.0,225
27013,6.0,-73.92523,1,4.0,1.0,339
2929,70.0,-73.88584,0,3.0,4.0,361
5799,12.0,-73.94187,2,1.0,1.0,0
27749,96.0,-73.83842,1,7.0,2.0,349
11204,26.0,-73.98008,2,1.0,1.0,0
42381,56.0,-73.91996,2,1.0,1.0,320
6754,8.0,-73.96065,1,1.0,1.0,0
22225,47.0,-73.87613,1,4.0,1.0,89
12902,15.0,-73.93225,0,1.0,1.0,0
3508,28.0,-73.95548,1,4.0,1.0,267
20205,8.0,-73.98906,1,2.0,1.0,0
5358,23.0,-73.98876,1,2.0,1.0,0
20892,19.0,-73.99025,0,7.0,1.0,0
10320,68.0,-73.98047,1,2.0,3.0,307
32440,20.0,-73.95087,0,1.0,2.0,4
9704,12.0,-73.93445,1,1.0,1.0,290
29278,28.0,-73.96732,1,1.0,1.0,0
34943,14.0,-73.99871,1,2.0,1.0,28
23399,1.0,-73.98263,1,3.0,1.0,9
34384,44.0,-73.90969,0,7.0,2.0,0
7834,38.0,-73.98521,0,4.0,1.0,22
35597,30.0,-73.93795,0,5.0,2.0,310
41370,96.0,-73.98389,1,1.0,1.0,89
13681,63.0,-73.85237,1,1.0,1.0,308
17407,2.0,-73.94524,1,1.0,1.0,0
19271,12.0,-73.94592,0,13.0,1.0,315
43690,12.0,-73.96717,1,13.0,4.0,222
22893,12.0,-73.94791,1,3.0,1.0,0
37662,7.0,-73.99038,0,8.0,1.0,19
21154,54.0,-73.94508,0,13.0,3.0,280
16168,14.0,-74.00095,1,1.0,1.0,77
11405,96.0,-74.00023,1,7.0,1.0,0
31434,21.0,-73.91828,0,1.0,4.0,55
38911,96.0,-73.90113,0,13.0,4.0,251
38363,7.0,-73.98719,1,7.0,1.0,188
41815,81.0,-73.87732,0,13.0,4.0,34
4061,4.0,-73.94592,1,7.0,1.0,6
20283,55.0,-74.08513,0,3.0,3.0,88
298,20.0,-73.95578,0,3.0,1.0,325
31866,1.0,-73.97943,1,3.0,1.0,40
12839,1.0,-73.97001,1,13.0,4.0,331
21025,24.0,-73.95981,1,2.0,2.0,337
6281,8.0,-73.97877,1,13.0,1.0,173
17937,1.0,-73.96828,1,13.0,1.0,134
39381,96.0,-73.90189,1,2.0,1.0,92
38496,84.0,-73.90663,0,1.0,4.0,231
2498,96.0,-73.90772,0,2.0,1.0,213
30790,96.0,-74.09112,1,2.0,1.0,19
32818,8.0,-73.97787,1,6.0,1.0,0
35211,70.0,-73.88815,0,2.0,2.0,362
1338,11.0,-74.00326,1,7.0,1.0,217
31484,45.0,-73.9647,1,10.0,1.0,0
21273,45.0,-73.96594,0,13.0,2.0,246
30739,30.0,-73.93335,1,4.0,1.0,286
4072,38.0,-73.98595,1,3.0,1.0,188
16153,43.0,-74.01403,0,4.0,2.0,0
13522,28.0,-73.96079,1,1.0,1.0,357
28652,24.0,-73.94975,1,4.0,1.0,0
20989,35.0,-73.94255,1,3.0,1.0,0
27745,96.0,-74.00428,1,3.0,1.0,306
48716,24.0,-73.96064,2,1.0,4.0,245
24932,13.0,-73.973,0,2.0,1.0,0
11626,6.0,-73.92282,1,3.0,1.0,163
17998,12.0,-73.94708,0,6.0,1.0,0
19143,2.0,-73.93879,0,1.0,1.0,0
46578,96.0,-73.76324,0,2.0,4.0,365
4916,2.0,-73.95132,1,4.0,1.0,64
10546,10.0,-73.98814,1,2.0,1.0,0
43159,24.0,-73.95926,1,4.0,1.0,0
25529,8.0,-73.96312,0,1.0,1.0,35
37984,28.0,-73.95124,1,3.0,1.0,49
41912,25.0,-73.94997,1,13.0,1.0,133
33907,6.0,-73.94993,0,13.0,4.0,365
11567,52.0,-73.99979,1,3.0,1.0,0
9016,19.0,-73.98534,1,2.0,1.0,0
380,10.0,-73.9886,1,13.0,2.0,223
7713,20.0,-73.94007,1,13.0,4.0,335
12188,4.0,-73.94334,1,1.0,1.0,200
10747,56.0,-73.91221,0,13.0,2.0,61
25627,43.0,-74.01521,1,4.0,1.0,39
36387,96.0,-73.78963,1,2.0,1.0,166
28093,37.0,-73.8238,0,5.0,1.0,353
12954,20.0,-73.95647,1,3.0,1.0,0
48793,22.0,-73.96239,0,2.0,1.0,21
27580,2.0,-73.93735,0,2.0,1.0,117
11355,15.0,-73.95305,0,2.0,4.0,228
46171,8.0,-73.98879,1,1.0,1.0,10
26995,10.0,-73.99128,1,6.0,1.0,5
8186,26.0,-73.98006,0,13.0,4.0,345
43253,37.0,-73.81935,1,1.0,4.0,150
47618,3.0,-73.96774,1,2.0,1.0,26
45036,21.0,-73.92378,1,2.0,1.0,0
24922,96.0,-74.15443,0,10.0,3.0,89
48416,96.0,-73.89139,0,2.0,4.0,81
14826,12.0,-73.96464,1,5.0,1.0,0
25866,54.0,-73.93855,0,3.0,3.0,306
18856,21.0,-73.92092,0,1.0,1.0,83
39478,6.0,-73.95004,0,1.0,1.0,28
26021,1.0,-73.97001,1,13.0,4.0,365
9152,25.0,-73.94504,1,4.0,1.0,0
6071,23.0,-73.98773,1,13.0,4.0,52
35639,6.0,-73.93661,0,1.0,1.0,15
11462,12.0,-73.94063,0,3.0,2.0,119
48298,4.0,-73.93991,0,1.0,2.0,13
15842,79.0,-74.00551,1,3.0,1.0,12
47229,8.0,-73.9704,1,10.0,1.0,53
34143,52.0,-73.99344,0,13.0,1.0,90
40771,12.0,-73.95108,1,2.0,1.0,135
26271,43.0,-74.01401,1,13.0,4.0,351
33468,83.0,-73.88045,0,13.0,4.0,186
9328,56.0,-73.91156,1,4.0,1.0,0
8355,8.0,-73.98013,1,4.0,1.0,0
33426,25.0,-73.93539,1,3.0,1.0,77
36732,21.0,-73.92723,1,3.0,1.0,131
34545,28.0,-73.96071,1,13.0,4.0,364
6343,21.0,-73.90917,1,3.0,1.0,256
1610,28.0,-73.96394,1,3.0,1.0,260
20840,14.0,-73.99615,0,1.0,4.0,356
40400,8.0,-73.96627,0,2.0,1.0,20
37638,7.0,-73.99726,1,3.0,1.0,6
32258,18.0,-73.92869,1,2.0,1.0,365
38061,30.0,-73.94383,0,13.0,1.0,0
24163,6.0,-73.9436,0,5.0,3.0,56
29979,30.0,-73.94078,2,1.0,3.0,365
9954,29.0,-73.96416,1,7.0,3.0,0
14594,12.0,-73.94193,1,13.0,1.0,0
36227,70.0,-73.86794,0,2.0,4.0,158
40682,71.0,-73.98921,1,13.0,2.0,233
8978,73.0,-73.95674,1,2.0,1.0,334
22451,6.0,-73.94963,0,3.0,1.0,0
30043,28.0,-73.95526,1,4.0,1.0,16
41809,68.0,-73.98736,0,2.0,3.0,334
35576,2.0,-73.94794,1,2.0,1.0,5
35873,7.0,-73.99305,1,2.0,1.0,8
6058,79.0,-73.98894,1,1.0,1.0,0
16435,7.0,-73.98367,1,13.0,4.0,345
33027,30.0,-73.93566,0,2.0,1.0,0
28286,19.0,-73.98056,1,13.0,1.0,0
36745,0.0,-73.97652,0,13.0,4.0,130
35559,7.0,-73.99668,0,7.0,4.0,352
30250,6.0,-73.92557,1,2.0,1.0,26
39966,44.0,-73.91458,0,4.0,1.0,0
19395,21.0,-73.92167,1,2.0,1.0,146
22610,6.0,-73.9274,0,13.0,2.0,0
24062,24.0,-73.95786,0,1.0,1.0,24
38618,54.0,-73.94257,0,2.0,4.0,296
38420,21.0,-73.91106,0,13.0,4.0,29
5814,3.0,-73.96624,1,3.0,1.0,0
30127,6.0,-73.93634,1,4.0,1.0,244
20930,21.0,-73.90874,0,1.0,1.0,66
7218,96.0,-73.90731,0,1.0,1.0,0
13931,21.0,-73.92213,0,2.0,1.0,0
25680,12.0,-73.94717,1,1.0,2.0,67
36216,11.0,-74.00301,0,1.0,1.0,156
7542,4.0,-73.9408,1,2.0,1.0,129
14223,15.0,-73.96163,0,1.0,1.0,21
31321,49.0,-73.9094,1,2.0,1.0,0
2926,6.0,-73.9104,0,3.0,2.0,365
12107,8.0,-73.964,0,1.0,1.0,0
2697,19.0,-73.9821,1,2.0,1.0,16
9382,12.0,-73.94249,1,1.0,1.0,0
28111,30.0,-73.93922,0,1.0,3.0,291
48746,1.0,-73.98377,1,2.0,1.0,79
11198,12.0,-73.96665,0,3.0,1.0,0
28932,44.0,-73.90429,0,7.0,2.0,0
20330,28.0,-73.95208,1,3.0,1.0,0
6384,16.0,-73.97885,0,2.0,4.0,0
24854,52.0,-73.99964,0,2.0,1.0,48
23823,2.0,-73.94382,0,1.0,1.0,0
39227,20.0,-73.94717,1,3.0,1.0,3
